country_name;country_code;año;region;subregion;homicides_per_100000_ppl;gini;population_density;unemployment_percent_labor_force;net_national_income;gdp_growth_percent;drugs_use_disorders_deaths;alcohol_use_disorders_deaths;deaths_with_tobacco_as_risk_fact;deaths_with_drugs_as_risk_factor;deaths_with_alcohol_as_risk_fact;labor_force;police_officers_per_100000;public_order_and_safety_exp;general_gov_exp;Country;Latitude;Longitude;CountryName;alcohol_consumption;current_education_expenditure;Educational_attainment;gdp_capita_ppp_2017;school_enrollment_primary;school_enrollment_secondary;school_enrollment_tertiary;location;stringency_index;max_t;mean_t;min_t;precipitation
Colombia;COL;1963;;;;;15.5123533123028;;;3.28670755407101;;;;;;;;;;Colombia;4.00;-72.00;Colombia;;;;;;;;;;30.1000003814697;24.7999992370605;19.5400009155273;2616.8000488281200
Colombia;COL;1964;;;;;15.9889625957639;;;6.16694132350723;;;;;;;;;;Colombia;4.00;-72.00;Colombia;;;;;;;;;;29.7999992370605;24.5000000000000;19.2600002288818;2582.5700683593700
Colombia;COL;1965;;;;;16.4721171698964;;;3.60001138983772;;;;;;;;;;Colombia;4.00;-72.00;Colombia;;;;;;;;;;29.7999992370605;24.5900001525878;19.4400005340576;2371.2099609375000
Colombia;COL;1966;;;;;16.9548508337089;;;5.23673586229452;;;;;;;;;;Colombia;4.00;-72.00;Colombia;;;;;;;;;;29.7800006866455;24.6700000762939;19.6000003814697;2542.9799804687500
Colombia;COL;1967;;;;;17.4348454258675;;;4.13486416579858;;;;;;;;;;Colombia;4.00;-72.00;Colombia;;;;;;;;;;29.2800006866455;24.2700004577636;19.2999992370605;2512.1599121093700
Colombia;COL;1968;;;;;17.9112239747634;;;5.93311799878289;;;;;;;;;;Colombia;4.00;-72.00;Colombia;;;;;;;;;;29.2600002288818;24.2800006866455;19.3500003814697;2552.6398925781200
Colombia;COL;1969;;;;;18.3796881478143;;;6.10251730873333;;;;;;;;;;Colombia;4.00;-72.00;Colombia;;;;;;;;;;29.8799991607666;24.8299999237060;19.8199996948242;2532.1799316406200
Colombia;COL;1970;;;;;18.8420495718792;;40011376922.5380;6.20779696127698;;;;;;;;;;Colombia;4.00;-72.00;Colombia;;;;;102.302742004395000;23.928800582885700;4.247049808502200;;;29.4899997711181;24.5499992370605;19.6499996185302;2734.1999511718700
Colombia;COL;1971;;;;;19.2928463271744;;42597529187.8409;5.96072794629070;;;;;;;;;;Colombia;4.00;-72.00;Colombia;;;;;104.747489929199000;25.797710418701200;4.721310138702390;;;28.7600002288818;24.0100002288818;19.3099994659423;2871.5100097656200
Colombia;COL;1972;;;;;19.7368679585399;;46301848253.6285;7.66914754440097;;;;;;;;;;Colombia;4.00;-72.00;Colombia;;;;;105.263061523438000;27.221590042114300;5.323170185089110;;;29.5100002288818;24.6200008392333;19.7900009155273;2635.7500000000000
Colombia;COL;1973;;;;;20.1859558359621;;50565449288.8041;6.72295496919133;;;;;;;;;;Colombia;4.00;-72.00;Colombia;;;;;108.036537170410000;33.224170684814500;5.720880031585690;;;29.3600006103515;24.5799999237060;19.8400001525878;2813.8300781250000
Colombia;COL;1974;;;;;20.6380090130689;;51564260513.2176;5.74575718912141;;;;;;;;;;Colombia;4.00;-72.00;Colombia;;;;;108.492202758789000;35.456741333007800;6.246660232543950;;;28.6700000762939;24.0599994659423;19.5000000000000;2581.0400390625000
Colombia;COL;1975;;;;;21.0939441189725;;52831812065.8463;2.32325528115796;;;;;;;;;;Colombia;4.00;-72.00;Colombia;;;;;111.464729309082000;36.516040802002000;7.110620021820070;;;28.6800003051757;23.9899997711181;19.3600006103515;2966.6499023437500
Colombia;COL;1976;;;;;21.5529535826949;;58037010560.6358;4.72836873453950;;;;;;;;;;Colombia;4.00;-72.00;Colombia;;;;;115.138313293457000;37.610721588134800;7.528150081634520;;;28.8099994659423;24.2000007629394;19.6299991607666;2460.6799316406200
Colombia;COL;1977;;;;;22.0314790446147;;63270146742.8792;4.15850545346419;;;;;;;;;;Colombia;4.00;-72.00;Colombia;;;;;118.506622314453000;40.150089263916000;8.535389900207510;;;29.3799991607666;24.7000007629394;20.0599994659423;2398.5500488281200
Colombia;COL;1978;;;;;22.5359242902208;;68784344586.6647;8.46990083766880;;;;;;;;;;Colombia;4.00;-72.00;Colombia;;;;;122.281532287598000;40.156051635742200;8.819970130920410;;;29.2600002288818;24.5799999237060;19.9400005340576;2526.8400878906200
Colombia;COL;1979;;;;;23.0548201892744;;70417699175.5042;5.37911898820207;;;;;;;;;;Colombia;4.00;-72.00;Colombia;;;;;125.213821411133000;41.303558349609400;9.016619682312010;;;29.3299999237060;24.6599998474121;20.0499992370605;2707.5500488281200
Colombia;COL;1980;;;;;23.5927850383055;;74104630526.9519;4.08735367550767;;;;;;;;;;Colombia;4.00;-72.00;Colombia;;;;;120.878082275391000;42.193470001220700;8.854680061340330;;;29.6299991607666;24.8400001525878;20.1000003814697;2330.3701171875000
Colombia;COL;1981;;;;;24.1423902658855;;73974157477.4475;2.27687274512178;;;;;;;;;;Colombia;4.00;-72.00;Colombia;;;;;122.284950256348000;43.098400115966700;10.130279541015600;;;29.3099994659423;24.6100006103515;19.9599990844726;2964.6599121093700
Colombia;COL;1982;;;;;24.7004903109509;;74704104351.4473;0.94842078660452;;;;;;;;;;Colombia;4.00;-72.00;Colombia;;;;;112.992240905762000;44.302711486816400;10.474740028381300;;;29.3199996948242;24.7000007629394;20.1299991607666;2629.7500000000000
Colombia;COL;1983;;;;;25.2747444794953;;74043676115.3881;1.57395603843689;;;;;;;;;;Colombia;4.00;-72.00;Colombia;;;;;112.602722167969000;44.352638244628900;10.920780181884800;;;29.9799995422363;25.2399997711181;20.5400009155273;2412.7600097656200
Colombia;COL;1984;;;;;25.8576223524110;;75881864867.3755;3.35068373940706;;;;;;;;;;Colombia;4.00;-72.00;Colombia;;;;;110.802139282227000;46.240509033203100;11.468580245971700;;;29.0499992370605;24.4200000762939;19.8299999237060;2816.9599609375000
Colombia;COL;1985;;;;;26.4319603424966;;76515869653.1472;3.10710619572960;;;;;;;;;;Colombia;4.00;-72.00;Colombia;;;;;109.076477050781000;47.411151885986300;11.756890296936000;;;29.2099990844726;24.4200000762939;19.6800003051757;2416.8798828125000
Colombia;COL;1986;;;;;27.0032456061289;;84481684432.0731;5.82407613745866;;;;;;;;;;Colombia;4.00;-72.00;Colombia;;;;;105.987510681152000;52.172000885009800;12.484979629516600;;;29.3600006103515;24.5400009155273;19.7600002288818;2601.4099121093700
Colombia;COL;1987;;;;;27.5827381703470;;83318933780.7409;5.36893214821323;;;;;;;;;;Colombia;4.00;-72.00;Colombia;;;;;107.211547851563000;52.961250305175800;12.971440315246600;;;30.1000003814697;25.0599994659423;20.0799999237060;2475.3701171875000
Colombia;COL;1988;;;;;28.1719035601622;;88244951463.0240;4.06417324490376;;;;;;;;;;Colombia;4.00;-72.00;Colombia;;;;;107.062431335449000;53.379920959472700;13.677949905395500;;;29.5499992370605;24.6499996185302;19.7999992370605;2785.0100097656200
Colombia;COL;1989;;;;;28.7725254619198;;88199211983.1698;3.41409610966596;;;;;;;;;;Colombia;4.00;-72.00;Colombia;;;;;107.252998352051000;53.524799346923800;14.233429908752400;;;29.1100006103515;24.3799991607666;19.7000007629394;2423.1298828125000
Colombia;COL;1990;;;73.49882723603720;;29.3838602974313;;89413492501.2386;4.28199833053058;141;88;17020;271;8072;13855786;;;;Colombia;4.00;-72.00;Colombia;;;;8434.959335749770000;107.510299682617000;;14.654009819030800;;;29.4699993133544;24.7700004577636;20.1200008392333;2428.0100097656200
Colombia;COL;1991;;;84.19848281585510;;29.9888490310951;10.11999988555910;94437138216.3329;2.00160759689192;140;83;17794;284;8940;14199208;;;;Colombia;4.00;-72.00;Colombia;;;;8430.222989367190000;108.015747070313000;53.659370422363300;15.345370292663600;;;29.6299991607666;24.8199996948242;20.0699996948242;2242.2500000000000
Colombia;COL;1992;;;81.87651775428260;51.50;30.5894898602974;9.43999958038330;98893069179.4123;4.04492943774078;138;82;17942;287;9143;14593105;;;;Colombia;4.00;-72.00;Colombia;;;;8598.992020679660000;112.354400634766000;59.658718109130900;15.985059738159200;;;29.8500003814697;24.9500007629394;20.1100006103515;2135.2600097656200
Colombia;COL;1993;;;81.04864366273190;;31.1984993240198;7.80000019073486;105835523756.8180;5.38540993856773;133;82;17844;290;9169;15034014;;;;Colombia;4.00;-72.00;Colombia;;;59.926948547363300;8885.186845209190000;113.264747619629000;61.920269012451200;16.151229858398400;;;29.6700000762939;24.7999992370605;19.9699993133544;2357.3000488281200
Colombia;COL;1994;;;75.72643714817580;;31.8120423614241;8.25000000000000;119063470567.7360;5.81466190787813;125;78;17853;293;8954;15502542;;;;Colombia;4.00;-72.00;Colombia;;;;9220.501993390370000;113.680679321289000;63.399559020996100;16.700199127197300;;;29.7600002288818;24.7700004577636;19.8299999237060;2481.1899414062500
Colombia;COL;1995;;;61.28533420344360;;32.4201000450653;8.72000026702881;124307910288.4860;5.20243759250920;114;76;17815;291;8684;15968712;;;;Colombia;4.00;-72.00;Colombia;;;;9518.260141031110000;113.994567871094000;64.548942565918000;16.669740676879900;;;30.0900001525878;24.9699993133544;19.8999996185302;2619.6101074218700
Colombia;COL;1996;;;62.97808899232820;56.90;33.0171906264083;11.81000041961660;124477091081.8420;2.05585471217387;105;75;18110;293;8789;16364651;;;;Colombia;4.00;-72.00;Colombia;;;;9538.272551031700000;118.560333251953000;68.843643188476600;17.910419464111300;;;29.1599998474121;24.6299991607666;20.1499996185302;2688.6899414062500
Colombia;COL;1997;;;61.49963194325870;;33.6114880576836;12.14000034332280;128932250283.4200;3.43029367827623;94;77;17279;284;8416;16806011;;;;Colombia;4.00;-72.00;Colombia;;;;9691.028323715130000;;;21.106710433960000;;;29.3899993896484;25.0100002288818;20.6700000762939;2247.4299316406200
Colombia;COL;1998;;;60.18354508527940;;34.1995619648490;15.00000000000000;128589700751.2290;0.56978408986626;82;81;16944;273;8363;17180006;;;;Colombia;4.00;-72.00;Colombia;;;;9578.656011848420000;120.848983764648000;73.869796752929700;23.672159194946300;;;29.6200008392333;25.2999992370605;21.0300006866455;2676.9799804687500
Colombia;COL;1999;;;62.44956982490120;58.70;34.7769562866156;20.05999946594240;119918532769.4500;-4.20401524369927;75;83;17321;277;8569;17419738;;;;Colombia;4.00;-72.00;Colombia;;;;9023.621233231530000;119.637107849121000;74.121063232421900;23.297430038452100;;;29.2900009155273;24.4599990844726;19.6800003051757;2908.0100097656200
Colombia;COL;2000;;;66.96700337736860;58.70;35.3448715637675;20.52000045776370;119564567615.1380;2.92486148314592;69;84;17295;278;8783;17858301;;;;Colombia;4.00;-72.00;Colombia;5.58000;;;9138.318915130860000;119.383941650391000;73.086601257324200;24.492000579834000;;;29.5400009155273;24.4799995422363;19.4699993133544;2714.0500488281200
Colombia;COL;2001;;;69.15746827624710;57.50;35.9061514195584;15.03999996185300;122322500682.1220;1.67789830769955;66;83;17473;285;8765;18268713;;;;Colombia;4.00;-72.00;Colombia;;;;9146.404851754500000;116.248573303223000;;25.347469329834000;;;30.0000000000000;24.8799991607666;19.8099994659423;2400.9299316406200
Colombia;COL;2002;;;69.44770129625520;56.00;36.4615141955836;15.63000011444090;124888008561.1140;2.50398046550686;69;89;19509;328;9944;18646803;;;;Colombia;4.00;-72.00;Colombia;;96.8364715576172;;9232.627394983260000;117.153053283691000;74.635437011718800;25.430610656738300;;;29.7099990844726;25.0100002288818;20.3600006103515;2714.8300781250000
Colombia;COL;2003;Americas;South America;56.70396437439590;53.60;37.0055763857593;14.18999958038330;127754708959.5060;3.91827190359832;64;90;18348;317;7814;19258301;;;;Colombia;4.00;-72.00;Colombia;;;;9453.328555779810000;;;;;;29.6200008392333;25.0900001525878;20.6000003814697;2648.9499511718700
Colombia;COL;2004;Americas;South America;48.03218598518730;55.00;37.5378711131140;13.72000026702880;135049382184.0580;5.33302206745236;63;94;18353;327;7515;19248117;291.82;;;Colombia;4.00;-72.00;Colombia;;94.3458480834960;71.334083557128900;9816.277588307560000;119.581008911133000;79.107353210449200;28.136629104614300;;;29.3199996948242;24.9099998474121;20.5499992370605;2643.2399902343700
Colombia;COL;2005;Americas;South America;42.46650308313000;53.90;38.0540243352862;11.86999988555910;142538300963.6140;4.82876110795085;63;93;17696;324;6827;19445701;301.05;;;Colombia;4.00;-72.00;Colombia;5.41000;;71.887016296386700;10150.707922239300000;121.526618957520000;82.862197875976600;30.692159652710000;;;29.3999996185302;25.0000000000000;20.6599998474121;2696.1101074218700
Colombia;COL;2006;Americas;South America;40.45980429898900;;38.5515187021181;10.96300029754640;151637248204.5600;6.71686869844402;65;97;18129;339;6944;19455600;322.65;;;Colombia;4.00;-72.00;Colombia;;;69.510749816894500;10692.727652918300000;122.430236816406000;86.286163330078100;32.699478149414100;;;29.1700000762939;24.8700008392333;20.6100006103515;2721.9599609375000
Colombia;COL;2007;Americas;South America;39.32093805427250;;39.0325209553853;10.25000000000000;165828342262.9330;6.73819469090975;68;97;17773;341;6710;19444239;310.13;;;Colombia;4.00;-72.00;Colombia;;100.0000000000000;70.988700866699200;11272.577979828600000;123.152473449707000;89.210823059082000;33.749938964843800;;;29.2900009155273;24.7999992370605;20.3600006103515;2796.2700195312500
Colombia;COL;2008;Americas;South America;36.47047839054110;55.30;39.4910437133844;10.52000045776370;173159998512.0770;3.28344618616541;74;100;18029;357;6818;19971706;329.61;;;Colombia;4.00;-72.00;Colombia;;100.0000000000000;71.838981628418000;11507.525825489100000;123.645751953125000;90.785186767578100;36.076950073242200;;;29.2500000000000;24.5200004577636;19.8299999237060;3005.9099121093700
Colombia;COL;2009;Americas;South America;35.34520874544640;54.30;39.9404389364579;11.31999969482420;179914555775.0520;1.13964864548062;80;106;18825;382;7138;21259578;330.08;;;Colombia;4.00;-72.00;Colombia;;;71.528930664062500;11507.717112721400000;124.578910827637000;95.269432067871000;37.518989562988300;;;29.7999992370605;24.9799995422363;20.2000007629394;2422.3500976562500
Colombia;COL;2010;Americas;South America;34.18416048100090;54.60;40.3930671473637;10.97999954223630;188319204728.7940;4.49465897070922;84;112;18757;393;7023;22128149;342.31;;;Colombia;4.00;-72.00;Colombia;5.04000;77.7335281372070;72.101173400878900;11890.203077216600000;120.323211669922000;97.546119689941400;39.413318634033200;;;30.0900001525878;25.2000007629394;20.3500003814697;2922.6101074218700
Colombia;COL;2011;Americas;South America;35.31762992708260;53.50;40.8372230734565;10.10999965667720;199061830212.7030;6.94789198173555;89;116;18177;389;6782;22789274;349.04;;;Colombia;4.00;-72.00;Colombia;;79.1075820922852;73.007240295410200;12578.015626756100000;117.669471740723000;99.151428222656300;43.032310485839800;;;29.5799999237060;24.8500003814697;20.1599998474121;3072.9099121093700
Colombia;COL;2012;Americas;South America;35.68039662363610;52.60;41.2640081117621;9.73999977111816;210730386613.7280;3.91263576716115;98;117;18277;404;6763;23525350;349.08;;;Colombia;4.00;-72.00;Colombia;;77.7154464721680;73.572692871093800;12934.965751944000000;114.960052490234000;95.404258728027300;45.307300567627000;;;29.6900005340576;25.0100002288818;20.3799991607666;2401.6298828125000
Colombia;COL;2013;Americas;South America;33.16235475043470;52.60;41.6745651194232;9.05000019073486;224106671930.5070;5.13399351995672;105;112;18331;419;6732;23805205;373.41;;;Colombia;4.00;-72.00;Colombia;;72.6465072631835;74.506660461425800;13465.075043652600000;116.269210815430000;96.140403747558500;48.733108520507800;;;29.9099998474121;25.2000007629394;20.5400009155273;2434.2399902343700
Colombia;COL;2014;Americas;South America;28.40888162602620;52.60;42.0711554754394;8.56999969482422;236408226686.6120;4.49903000110972;102;111;18215;418;6545;24245416;317.24;;;Colombia;4.00;-72.00;Colombia;;74.0514297485352;75.403976440429700;13938.231516616200000;114.544418334961000;94.987670898437500;51.416381835937500;;;30.1399993896484;25.3199996948242;20.5599994659423;2366.7199707031200
Colombia;COL;2015;Americas;South America;26.89777060578720;51.00;42.4693357368184;8.30000019073486;245688423171.9130;2.95590137527523;109;112;18779;441;6743;24759082;386.11;;;Colombia;4.00;-72.00;Colombia;5.78000;74.7805099487305;76.001281738281300;14215.688252106800000;115.231887817383000;94.719268798828100;53.282138824462900;;;30.2999992370605;25.6200008392333;20.9899997711181;2085.7900390625000
Colombia;COL;2016;Americas;South America;25.74361731824330;50.60;42.9256016223524;8.68999958038330;252324842675.2770;2.08738250162794;109;115;19195;452;7027;25039982;372.39;;;Colombia;4.00;-72.00;Colombia;;77.5006179809570;77.055091857910200;14358.168218158800000;116.233703613281000;95.014633178710900;55.484249114990200;;;30.1800003051757;25.6499996185302;21.1800003051757;2397.6599121093700
Colombia;COL;2017;Americas;South America;25.01950323129230;49.70;43.5796944569626;8.86999988555908;254815747050.0200;1.35936086788746;116;118;19501;472;7269;25528732;367.77;;;Colombia;4.00;-72.00;Colombia;;76.1522369384766;;14334.914608362200000;114.983268737793000;95.730232238769500;56.434028625488300;;;29.7600002288818;25.1100006103515;20.5000000000000;2641.8200683593700
Colombia;COL;2018;;;25.34380259654570;50.40;44.4136647138351;9.10999965667725;260505916539.5740;2.56432428277704;122;121;19920;490;7414;26010171;;;;Colombia;4.00;-72.00;Colombia;5.74000;87.3600769042969;78.902557373046900;14426.434382140800000;114.526657104492000;97.506233215332000;55.327491760253900;;;29.6399993896484;25.0400009155273;20.4799995422363;2501.9499511718700
Colombia;COL;2019;;;23.99708713503250;51.30;45.2342550698513;9.96000003814697;269569474268.1820;3.18685539245533;127;124;20281;507;7563;26304741;;;;Colombia;4.00;-72.00;Colombia;;84.9524383544922;79.915382385253900;14616.135124170600000;114.000991821289000;100.806312561035000;54.976520538330100;;;30.0400009155273;25.4200000762939;20.8500003814697;2410.8400878906200
Colombia;COL;2020;;;22.64022613183640;53.50;45.9041568273997;15.03999996185300;251928163998.4680;-7.04815120786543;;;;;;24932942;;;;Colombia;4.00;-72.00;Colombia;;86.6366271972656;81.434677124023400;13387.701162786900000;112.675773620605000;101.795761108398000;54.239288330078100;Colombia;63.541923076923300;30.0400009155273;25.3600006103515;20.7299995422363;2507.6899414062500
Colombia;COL;2021;;;;51.50;;13.89999961853030;;10.67701307382610;;;;;;25983569;;;;Colombia;4.00;-72.00;Colombia;;;;14648.592183986400000;;;;Colombia;61.009917808219100;29.5400009155273;24.9699993133544;20.4500007629394;2679.0700683593700
Congo, Dem. Rep.;COD;1960;;;;;;;;;;;;;;;;;;Congo, Dem. Rep.;0.00;25.00;Congo, Dem. Rep.;;;;;;;;;;29.4800000000000;23.9200000000000;18.4000000000000;1599.5300000000000
Congo, Dem. Rep.;COD;1961;;;;;6.9135149202708;;;-10.85137608363370;;;;;;;;;;Congo, Dem. Rep.;0.00;25.00;Congo, Dem. Rep.;;;;;;;;;;29.3400000000000;23.8500000000000;18.4000000000000;1726.5600000000000
Congo, Dem. Rep.;COD;1962;;;;;7.0956017732295;;;21.20069751481330;;;;;;;;;;Congo, Dem. Rep.;0.00;25.00;Congo, Dem. Rep.;;;;;;;;;;29.3800000000000;23.8500000000000;18.3700000000000;1642.0000000000000
Congo, Dem. Rep.;COD;1963;;;;;7.2861185240731;;;5.21399013434900;;;;;;;;;;Congo, Dem. Rep.;0.00;25.00;Congo, Dem. Rep.;;;;;;;;;;29.5000000000000;23.9300000000000;18.4100000000000;1616.5600000000000
Congo, Dem. Rep.;COD;1964;;;;;7.4836704086809;;;-2.44022356449149;;;;;;;;;;Congo, Dem. Rep.;0.00;25.00;Congo, Dem. Rep.;;;;;;;;;;29.4700000000000;23.8500000000000;18.2800000000000;1535.0400000000000
Congo, Dem. Rep.;COD;1965;;;;;7.6920464921374;;;0.99734879352744;;;;;;;;;;Congo, Dem. Rep.;0.00;25.00;Congo, Dem. Rep.;;;;;;;;;;29.5600000000000;23.9100000000000;18.3200000000000;1536.1400000000000
Congo, Dem. Rep.;COD;1966;;;;;7.9141342272998;;;6.77548530172186;;;;;;;;;;Congo, Dem. Rep.;0.00;25.00;Congo, Dem. Rep.;;;;;;;;;;29.6900000000000;24.0800000000000;18.5300000000000;1609.6800000000000
Congo, Dem. Rep.;COD;1967;;;;;8.1480801041000;;;-0.98573866148796;;;;;;;;;;Congo, Dem. Rep.;0.00;25.00;Congo, Dem. Rep.;;;;;;;;;;29.3600000000000;23.8300000000000;18.3400000000000;1519.9900000000000
Congo, Dem. Rep.;COD;1968;;;;;8.3909922586621;;;4.33269846401917;;;;;;;;;;Congo, Dem. Rep.;0.00;25.00;Congo, Dem. Rep.;;;;;;;;;;29.4600000000000;23.8200000000000;18.2400000000000;1540.2900000000000
Congo, Dem. Rep.;COD;1969;;;;;8.6381522242562;;;9.32883743855480;;;;;;;;;;Congo, Dem. Rep.;0.00;25.00;Congo, Dem. Rep.;;;;;;;;;;29.8000000000000;24.2200000000000;18.6900000000000;1645.7100000000000
Congo, Dem. Rep.;COD;1970;;;;;8.8889671599656;;;-0.24505657508628;;;;;;;;;;Congo, Dem. Rep.;0.00;25.00;Congo, Dem. Rep.;;;;;;;;;;29.7400000000000;24.1300000000000;18.5700000000000;1536.1200000000000
Congo, Dem. Rep.;COD;1971;;;;;9.1365219117355;;;6.00501806737557;;;;;;;;;;Congo, Dem. Rep.;0.00;25.00;Congo, Dem. Rep.;;;;;96.484596252441400;9.554809570312500;0.664889991283417;;;29.4100000000000;23.7800000000000;18.1900000000000;1466.4100000000000
Congo, Dem. Rep.;COD;1972;;;;;9.3837405438786;;;0.15113551378904;;;;;;;;;;Congo, Dem. Rep.;0.00;25.00;Congo, Dem. Rep.;;;;;96.286872863769500;11.115159988403300;0.795279979705811;;;29.5600000000000;23.9500000000000;18.3900000000000;1477.4700000000000
Congo, Dem. Rep.;COD;1973;;;;;9.6397988575462;;;8.13727588740186;;;;;;;;;;Congo, Dem. Rep.;0.00;25.00;Congo, Dem. Rep.;;;;;96.493682861328100;11.816060066223100;0.837000012397766;;;29.7400000000000;24.0700000000000;18.4400000000000;1413.9900000000000
Congo, Dem. Rep.;COD;1974;;;;;9.9020378906509;;;3.13058587923621;;;;;;;;;;Congo, Dem. Rep.;0.00;25.00;Congo, Dem. Rep.;;;;;95.578536987304700;11.832369804382300;0.937619984149933;;;29.3100000000000;23.6800000000000;18.1000000000000;1534.4300000000000
Congo, Dem. Rep.;COD;1975;;;;;10.1685957521890;;;-4.98163100525389;;;;;;;;;;Congo, Dem. Rep.;0.00;25.00;Congo, Dem. Rep.;;;;;94.695640563964800;15.283049583435100;1.046149969100950;;;29.3100000000000;23.6900000000000;18.1300000000000;1487.9700000000000
Congo, Dem. Rep.;COD;1976;;;;;10.4342718510840;;;-5.30900208097141;;;;;;;;;;Congo, Dem. Rep.;0.00;25.00;Congo, Dem. Rep.;;;;;95.431823730468800;16.952140808105500;1.200710058212280;;;29.3300000000000;23.7500000000000;18.2200000000000;1564.7500000000000
Congo, Dem. Rep.;COD;1977;;;;;10.6995716900818;;;0.76079360155082;;;;;;;;;;Congo, Dem. Rep.;0.00;25.00;Congo, Dem. Rep.;;;;;95.037178039550800;19.299419403076200;1.202559947967530;;;29.6800000000000;24.0800000000000;18.5200000000000;1601.4700000000000
Congo, Dem. Rep.;COD;1978;;;;;11.0342709688803;;;-5.34529152756241;;;;;;;;;;Congo, Dem. Rep.;0.00;25.00;Congo, Dem. Rep.;;;;;95.629997253418000;22.000629425048800;1.235560059547420;;;29.5800000000000;24.0200000000000;18.5200000000000;1520.7900000000000
Congo, Dem. Rep.;COD;1979;;;;;11.4257559383340;;;0.43008826209265;;;;;;;;;;Congo, Dem. Rep.;0.00;25.00;Congo, Dem. Rep.;;;;;95.847221374511700;25.139459609985400;1.254240036010740;;;29.7300000000000;24.1000000000000;18.5200000000000;1541.7200000000000
Congo, Dem. Rep.;COD;1980;;;;;11.7812514060122;;;2.19491292367728;;;;;;;;;;Congo, Dem. Rep.;0.00;25.00;Congo, Dem. Rep.;;;;;96.421630859375000;24.802179336547900;1.141680002212520;;;29.7500000000000;24.1200000000000;18.5500000000000;1519.8900000000000
Congo, Dem. Rep.;COD;1981;;;;;12.1116794953795;;;2.35052407486100;;;;;;;;;;Congo, Dem. Rep.;0.00;25.00;Congo, Dem. Rep.;;;;;97.467071533203100;24.509820938110400;1.181220054626460;;;29.8200000000000;24.1300000000000;18.4900000000000;1483.3500000000000
Congo, Dem. Rep.;COD;1982;;;;;12.4475503407512;;;-0.45767760896158;;;;;;;;;;Congo, Dem. Rep.;0.00;25.00;Congo, Dem. Rep.;;;;;98.143096923828100;24.378799438476600;1.369799971580510;;;29.7100000000000;24.1000000000000;18.5300000000000;1555.1600000000000
Congo, Dem. Rep.;COD;1983;;;;;12.7942370040361;;;1.41170368826302;;;;;;;;;;Congo, Dem. Rep.;0.00;25.00;Congo, Dem. Rep.;;;;;98.840408325195300;24.276590347290000;1.289960026741030;;;30.0700000000000;24.4300000000000;18.8400000000000;1453.5100000000000
Congo, Dem. Rep.;COD;1984;;;;;13.1800586665490;;;5.54107402196995;;;;;;;;;;Congo, Dem. Rep.;0.00;25.00;Congo, Dem. Rep.;;;;;99.646636962890600;24.182149887085000;1.472040057182310;;;29.8200000000000;24.1400000000000;18.5100000000000;1458.0300000000000
Congo, Dem. Rep.;COD;1985;;;;;13.5859601685009;;;0.46785095094606;;;;;;;;;;Congo, Dem. Rep.;0.00;25.00;Congo, Dem. Rep.;;;;;94.413360595703100;24.080560684204100;1.442309975624080;;;29.6700000000000;24.0400000000000;18.4600000000000;1526.1100000000000
Congo, Dem. Rep.;COD;1986;;;;;13.9940151297942;;;4.71720965340852;;;;;;;;;;Congo, Dem. Rep.;0.00;25.00;Congo, Dem. Rep.;;;;;94.888160705566400;23.975950241088900;1.481500029563900;;;29.6900000000000;24.0700000000000;18.5000000000000;1553.0500000000000
Congo, Dem. Rep.;COD;1987;;;;;14.4295776449571;;;2.67564245126934;;;;;;;;;;Congo, Dem. Rep.;0.00;25.00;Congo, Dem. Rep.;;;;;82.355476379394500;23.956449508667000;1.614279985427860;;;30.3300000000000;24.5900000000000;18.9000000000000;1552.6000000000000
Congo, Dem. Rep.;COD;1988;;;;;14.8872111334113;;;0.47038133674870;;;;;;;;;;Congo, Dem. Rep.;0.00;25.00;Congo, Dem. Rep.;;;;;83.689361572265600;25.293390274047900;1.812749981880190;;;30.0300000000000;24.3500000000000;18.7200000000000;1560.8500000000000
Congo, Dem. Rep.;COD;1989;;;;;15.3617657307955;;;-1.26605063560955;;;;;;;;;;Congo, Dem. Rep.;0.00;25.00;Congo, Dem. Rep.;;;;;;;2.047310113906860;;;29.6600000000000;24.0000000000000;18.3800000000000;1575.1800000000000
Congo, Dem. Rep.;COD;1990;;;;;15.8741717209590;;;-6.56831069464246;66;325;13745;488;11042;14398503;;;;Congo, Dem. Rep.;0.00;25.00;Congo, Dem. Rep.;;;;1750.169738689020000;61.775108337402300;;2.150490045547490;;;30.0500000000000;24.3400000000000;18.6800000000000;1534.2600000000000
Congo, Dem. Rep.;COD;1991;;;;;16.4067012196467;3.03999996185303;;-8.42105149913377;70;335;13881;573;11001;14886288;;;;Congo, Dem. Rep.;0.00;25.00;Congo, Dem. Rep.;;;;1550.763704583490000;79.629241943359400;;2.502739906311040;;;29.8300000000000;24.1300000000000;18.4800000000000;1488.2300000000000
Congo, Dem. Rep.;COD;1992;;;;;16.9084501885710;3.04299998283386;;-10.50000856464770;73;341;13940;661;10836;15310506;;;;Congo, Dem. Rep.;0.00;25.00;Congo, Dem. Rep.;;;;1346.747222256670000;77.516471862793000;22.792430877685500;;;;29.7800000000000;24.0700000000000;18.4100000000000;1433.6200000000000
